% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=615865, Mon May 11 17:49:31 2026, <python>{}</python>
1 6 0.5455153121353857 1 0 0.6666666666666666 0.5390488889615563
2 12 0.47490557804016825 1 0 0.6666666666666666 0.5390488889615563
3 18 0.5094836391467785 1 0 0.6666666666666666 0.5390488889615563
4 24 0.5241028530293586 1 0 0.6666666666666666 0.5390488889615563
5 30 0.5018409893060843 1 0 0.6666666666666666 0.5390488889615563
