% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=613978, Tue May 12 15:23:39 2026
1 10 -0.39605034359250535 -0.39605034359250535 -0.39605034359250535 -0.39605034359250535 0.7771419795684021 1.1815457433347663
2 20 -0.5700522997246895 -0.5700522997246895 -0.5700522997246895 -0.5700522997246895 0.7771419795684021 1.1815457433347663
3 30 -0.42425985048225484 -0.42425985048225484 -0.42425985048225484 -0.42425985048225484 0.7587754275922126 1.1934235838470157
